,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
168,0,0,30,100.0,100.0,0,40784,0,0,0,0,10.8,0,2,0.8,0.8,2,Mamadou,0.8,5,0,4.5,125,False,29.4,191,,2019-06-25T11:30:07.112991Z,50,0,0,0,40784.jpg,1.0,0,0,Sakho,0.1,False,,a,7,31,4.0,3,2475,544,3508,360,0.2,0.6,Sakho,0
169,1,3,106,,,2,55494,0,0,0,0,44.6,0,2,3.8,3.8,6,Joel,3.8,7,0,18.8,126,False,121.8,540,,,45,0,0,0,55494.jpg,3.8,0,0,Ward,2.6,False,,a,7,31,21.0,23,171945,15543,51054,6068,0.8,5.1,Ward,1
170,0,0,37,100.0,100.0,1,19188,-1,1,-1,1,0.4,0,2,0.0,0.0,0,Scott,0.0,1,0,10.7,127,False,37.2,180,,2019-08-30T13:00:12.954955Z,44,0,0,0,19188.jpg,4.0,0,0,Dann,0.2,False,,a,7,31,69.0,8,7511,231,11927,539,0.0,1.8,Dann,0
171,0,0,70,100.0,100.0,2,58786,0,0,1,-1,0.9,0,2,2.0,2.0,0,Martin,2.0,2,0,7.2,128,False,67.2,348,,2019-08-31T17:30:17.529253Z,41,0,0,0,58786.jpg,4.0,0,0,Kelly,24.9,False,,a,7,31,4.0,16,645882,34141,513710,33631,0.5,3.9,Kelly,0
172,0,0,33,,,1,54861,0,0,-2,2,60.9,0,4,1.0,1.0,1,Christian,1.0,3,0,18.0,129,False,35.6,231,,,58,0,0,0,54861.jpg,1.3,0,0,Benteke,0.7,False,,a,7,31,84.0,8,23162,900,53843,2574,0.2,1.4,Benteke,0
173,0,0,3,50.0,0.0,0,59125,0,0,0,0,0.8,0,4,0.0,0.0,0,Connor,0.0,0,0,0.2,130,False,0.0,15,Knock - 50% chance of playing,2019-09-13T12:30:19.022759Z,45,0,0,0,59125.jpg,1.0,0,0,Wickham,4.3,False,,d,7,31,2.0,2,250857,579,314154,27480,0.0,0.4,Wickham,0
174,0,0,103,,,2,40836,0,0,0,0,0.0,0,1,2.5,2.5,3,Vicente,2.5,7,0,11.2,131,False,112.0,540,,,50,0,0,0,40836.jpg,3.0,0,13,Guaita,0.6,False,,a,7,31,0.0,18,27189,915,22635,1665,0.5,3.6,Guaita,1
175,0,0,0,,,0,20066,0,0,-1,1,0.0,0,1,0.0,0.0,0,Wayne,0.0,0,0,0.0,132,False,0.0,0,,,44,0,0,0,20066.jpg,0.0,0,0,Hennessey,0.7,False,,a,7,31,0.0,0,5542,432,27768,1658,0.0,0.0,Hennessey,0
176,0,0,22,,,1,82403,0,0,-2,2,41.3,0,3,2.0,2.0,2,Wilfried,2.0,7,0,32.3,133,False,71.4,475,,,68,0,0,0,82403.jpg,1.8,0,0,Zaha,10.0,False,,a,7,31,211.0,11,203978,10996,755710,40993,0.3,1.6,Zaha,1
177,0,0,47,,,2,66975,-1,1,-3,3,201.7,0,3,1.5,1.5,2,Luka,1.5,7,0,30.9,134,False,74.4,540,,,67,0,0,0,66975.jpg,1.7,0,0,Milivojevic,3.4,False,,a,7,31,33.0,10,22492,985,307571,12847,0.2,1.5,Milivojevic,4
178,0,0,51,,,1,60252,0,0,-2,2,27.1,0,3,1.0,1.0,0,Andros,1.0,6,0,9.9,135,False,54.0,259,,,58,0,0,0,60252.jpg,1.8,0,0,Townsend,1.8,False,,a,7,31,18.0,9,29551,900,145997,7870,0.2,1.6,Townsend,0
179,0,0,13,,,1,141020,0,0,-2,2,3.6,0,3,0.0,0.0,0,Max,0.0,1,0,7.8,136,False,17.4,154,,,53,0,0,0,141020.jpg,2.0,0,0,Meyer,0.1,False,,a,7,31,57.0,4,3452,59,7907,398,0.0,0.8,Meyer,1
180,1,1,43,100.0,100.0,2,86417,0,0,0,0,41.2,0,3,3.5,3.5,2,Jeffrey,3.5,5,0,22.8,137,False,74.0,367,,2019-08-09T13:00:14.642811Z,55,0,0,0,86417.jpg,3.0,0,0,Schlupp,0.2,False,,a,7,31,113.0,15,7440,780,7444,734,0.6,2.7,Schlupp,0
181,0,0,52,100.0,100.0,3,50471,-1,1,-2,2,60.7,0,3,1.8,1.8,2,James,1.8,2,0,16.0,138,False,68.8,433,,2019-09-13T12:30:19.034726Z,53,0,0,0,50471.jpg,2.4,0,0,McArthur,0.9,False,,a,7,31,30.0,12,10962,457,70249,2791,0.3,2.3,McArthur,1
182,0,0,27,100.0,100.0,2,55037,0,0,-1,1,27.5,0,3,2.2,2.2,2,Cheikhou,2.2,5,0,13.1,139,False,35.4,337,,2019-09-14T16:30:11.053549Z,49,0,0,0,55037.jpg,2.2,0,0,Kouyaté,0.1,False,,a,7,31,71.0,9,3537,344,7449,367,0.4,1.8,Kouyaté,1
183,0,0,0,,,0,221275,0,0,-1,1,0.0,0,3,0.0,0.0,0,Luke,0.0,0,0,0.0,140,False,0.0,0,,,44,0,0,0,221275.jpg,0.0,0,0,Dreher,0.1,False,,a,7,31,0.0,0,3163,805,3151,448,0.0,0.0,Dreher,0
184,0,0,12,,,0,50472,-1,1,-1,1,22.0,0,3,0.8,0.8,1,James,0.8,2,0,3.8,157,False,16.0,48,,,44,0,0,0,50472.jpg,0.8,0,0,McCarthy,0.6,False,,a,7,31,0.0,3,14969,1487,24506,1663,0.2,0.7,McCarthy,1
185,0,6,73,,,4,80146,0,0,1,-1,45.2,0,4,5.0,5.0,1,Jordan,5.0,4,2,26.8,468,False,89.8,361,,,51,0,0,0,80146.jpg,4.4,0,0,Ayew,8.4,False,,a,7,31,133.0,22,603888,46629,283057,46166,1.0,4.3,Ayew,2
186,0,1,62,,,1,19419,0,0,0,0,11.9,0,2,2.5,2.5,2,Gary,2.5,6,0,16.3,503,False,84.0,360,,,45,0,0,0,19419.jpg,2.5,0,0,Cahill,1.9,False,,a,7,31,66.0,10,47958,2674,65512,4073,0.6,2.2,Cahill,1
187,0,0,3,,,0,175946,0,0,-2,2,0.1,0,3,0.2,0.2,0,Víctor,0.2,0,0,0.0,510,False,0.2,5,,,48,0,0,0,175946.jpg,1.0,0,0,Camarasa,0.3,False,,a,7,31,0.0,1,2373,117,37162,1017,0.0,0.2,Camarasa,0
188,0,0,0,,,0,173954,0,0,0,0,0.0,0,3,0.0,0.0,0,Jairo,0.0,0,0,0.0,539,False,0.0,0,,,45,0,0,0,173954.jpg,0.0,0,0,Riedewald,0.0,False,,a,7,31,0.0,0,181,97,48,32,0.0,0.0,Riedewald,0
189,0,2,48,,,0,153133,0,0,-1,1,50.1,0,3,2.2,3.7,1,Alex,3.2,7,1,22.2,17,False,69.6,229,,,59,0,0,0,153133.jpg,3.2,0,0,Iwobi,2.1,False,,a,8,11,102.0,13,106618,3197,130656,20141,0.5,2.2,Iwobi,0
190,2,3,113,100.0,100.0,2,101188,-1,1,1,-1,196.2,1,2,0.8,2.3,1,Lucas,1.8,9,0,43.7,141,False,127.6,522,,2019-08-17T16:00:09.148104Z,61,0,0,0,101188.jpg,4.0,0,0,Digne,26.9,False,,a,8,11,113.0,24,791463,12547,609730,202029,0.3,3.9,Digne,1
191,0,4,109,,,2,164511,-1,1,0,0,4.3,0,2,-0.5,1.0,-1,Yerry,0.5,9,0,18.4,142,False,105.4,540,,,55,1,0,0,164511.jpg,3.0,0,0,Mina,4.1,False,,a,8,11,74.0,18,339855,1416,221522,50477,0.1,3.2,Mina,0
192,0,2,106,,,2,106611,0,0,0,0,14.6,0,2,0.0,1.5,1,Michael,1.0,9,0,14.5,143,False,118.4,540,,,55,0,0,0,106611.jpg,3.0,0,0,Keane,3.3,False,,a,8,11,12.0,18,112542,1132,107072,18462,0.2,3.3,Keane,0
193,0,0,95,,,2,59949,0,0,0,0,59.0,0,2,0.0,1.5,2,Seamus,1.0,8,0,19.5,144,False,79.8,520,,,55,0,0,0,59949.jpg,2.5,0,0,Coleman,2.8,False,,a,8,11,56.0,15,92549,749,131361,19835,0.2,2.7,Coleman,2
194,0,0,0,100.0,100.0,0,12745,0,0,-1,1,0.0,0,2,-1.0,0.5,0,Leighton,0.0,0,0,0.0,145,False,0.0,0,,2019-07-30T15:00:09.168977Z,49,0,0,0,12745.jpg,0.0,0,0,Baines,0.1,False,,a,8,11,0.0,0,3380,245,5491,558,0.0,0.0,Baines,0
195,0,0,2,100.0,100.0,0,66838,-1,1,-3,3,10.0,0,4,-0.8,0.7,1,Cenk,0.2,1,0,3.2,146,False,2.0,35,,2019-07-30T15:00:09.183258Z,57,0,0,0,66838.jpg,1.0,0,0,Tosun,0.1,False,,a,8,11,20.0,1,2788,175,10199,391,0.0,0.2,Tosun,0
196,0,0,33,,,2,177815,0,0,-2,2,15.8,0,4,1.0,2.5,0,Dominic,2.0,4,1,15.4,147,False,40.4,313,,,58,0,0,0,177815.jpg,2.4,0,0,Calvert-Lewin,1.0,False,,a,8,11,98.0,12,47744,2077,99811,7127,0.3,2.1,Calvert-Lewin,1
197,0,1,100,,,2,111234,0,0,1,-1,0.0,0,1,0.5,2.0,1,Jordan,1.5,9,0,9.7,148,False,96.8,540,,,56,0,0,0,111234.jpg,3.2,0,11,Pickford,10.6,False,,a,8,11,0.0,19,317049,2793,276447,61287,0.3,3.4,Pickford,0
198,0,0,0,,,0,10318,0,0,0,0,0.0,0,1,-1.0,0.5,0,Maarten,0.0,0,0,0.0,149,False,0.0,0,,,40,0,0,0,10318.jpg,0.0,0,0,Stekelenburg,9.4,False,,a,8,11,0.0,0,143675,8775,84639,7077,0.0,0.0,Stekelenburg,0
199,1,3,97,,,2,212319,0,0,0,0,95.2,1,3,4.8,6.3,2,Richarlison,5.8,8,2,43.2,150,False,145.6,489,,,80,0,0,0,212319.jpg,4.8,0,0,de Andrade,8.2,False,,a,8,11,191.0,29,366297,15617,426542,70329,0.7,3.6,Richarlison,1
200,1,0,71,,,2,55422,0,0,-3,3,206.2,0,3,1.8,3.3,2,Gylfi,2.8,7,0,40.4,151,False,74.4,479,,,77,0,0,0,55422.jpg,2.8,0,0,Sigurdsson,4.7,False,,a,8,11,123.0,17,83817,1470,611479,38481,0.4,2.2,Sigurdsson,0
201,0,3,52,,,2,100649,0,0,0,0,73.8,1,3,0.0,1.5,0,Bernard,1.0,3,1,23.6,152,False,72.2,328,,,65,0,0,0,100649.jpg,2.8,0,0,Anício Caldeira Duarte,1.5,False,,a,8,11,91.0,17,173113,1102,136090,17223,0.2,2.6,Bernard,2
202,0,0,6,,,0,20467,0,0,-2,2,8.0,0,3,-0.2,1.3,1,Theo,0.8,2,0,6.4,153,False,11.8,67,,,63,0,0,0,20467.jpg,1.0,0,0,Walcott,0.5,False,,a,8,11,45.0,4,6565,342,36021,1661,0.1,0.6,Walcott,0
203,0,0,2,,,0,173807,0,0,-1,1,0.1,0,3,-1.0,0.5,0,Tom,0.0,0,0,0.4,154,False,3.4,11,,,54,0,0,0,173807.jpg,1.0,0,0,Davies,0.1,False,,a,8,11,0.0,1,2035,101,5672,384,0.0,0.2,Davies,0
204,0,0,0,0.0,0.0,0,219352,0,0,0,0,0.0,0,3,0.0,0.0,0,Ademola,0.0,0,0,0.0,155,False,0.0,0,Joined RB Leipzig on a permanent deal on 25/7,2019-07-25T09:00:14.381716Z,50,0,0,0,219352.jpg,0.0,0,0,Lookman,0.0,False,,u,8,11,0.0,0,74,6,432,14,0.0,0.0,Lookman,0
205,0,0,0,0.0,0.0,0,80801,0,0,0,0,0.0,0,3,0.0,0.0,0,Idrissa,0.0,0,0,0.0,156,False,0.0,0,Joined PSG on a permanent deal on 30/7,2019-07-30T09:00:05.841634Z,50,0,0,0,80801.jpg,0.0,0,0,Gueye,0.0,False,,u,8,11,0.0,0,193,13,1741,48,0.0,0.0,Gueye,0
206,0,0,43,100.0,100.0,1,42774,0,0,0,0,22.8,0,3,0.0,1.5,1,Morgan,1.0,6,0,7.4,158,False,46.2,309,,2019-08-10T16:30:08.303097Z,45,0,0,0,42774.jpg,1.0,1,0,Schneiderlin,0.9,False,,a,8,11,4.0,4,18712,1275,43042,2628,0.2,0.9,Schneiderlin,1
207,0,0,28,100.0,100.0,0,41823,0,0,-1,1,32.0,0,2,-0.8,0.7,1,Fabian,0.2,7,0,8.1,205,False,49.4,270,,2019-08-03T18:30:13.211758Z,54,0,0,0,41823.jpg,0.3,0,0,Delph,0.3,False,,a,8,11,0.0,1,6470,462,16193,1232,0.0,0.2,Delph,2
208,0,0,40,0.0,0.0,1,120250,-1,1,-2,2,59.9,0,3,0.0,0.0,0,André Filipe,0.8,4,0,10.8,422,False,42.8,315,Rib Injury - Expected back 28 Sep,2019-09-15T13:00:13.082777Z,53,0,0,0,120250.jpg,1.5,0,0,Tavares Gomes,0.5,False,,i,8,11,5.0,6,10464,28,52598,4776,0.1,1.1,André Gomes,2
209,0,0,0,,,0,232964,0,0,-1,1,0.0,0,2,-1.0,0.5,0,Lewis,0.0,0,0,0.0,477,False,0.0,0,,,44,0,0,0,232964.jpg,0.0,0,0,Gibson,0.2,False,,a,8,11,0.0,0,2621,159,6020,525,0.0,0.0,Gibson,0
210,0,0,6,,,0,194164,0,0,-1,1,0.1,0,2,-1.0,0.5,0,Mason,0.0,0,0,0.8,478,False,7.4,17,,,44,0,0,0,194164.jpg,1.0,0,0,Holgate,0.2,False,,a,8,11,0.0,1,2412,120,5408,459,0.0,0.2,Holgate,0
211,0,0,0,100.0,50.0,0,57513,0,0,-1,1,0.0,0,1,-0.5,0.2,0,Jonas,0.0,0,0,0.0,479,False,0.0,0,,2019-09-08T18:30:16.855771Z,44,0,0,0,57513.jpg,0.0,0,0,Lössl,0.4,False,,a,8,11,0.0,0,1433,29,18629,1061,0.0,0.0,Lössl,0
212,1,0,29,,,0,242058,0,0,-3,3,45.2,0,4,1.2,2.7,2,Moise,2.2,6,0,18.0,496,False,20.2,251,,,67,0,0,0,242058.jpg,1.8,0,0,Kean,2.2,False,,a,8,11,117.0,11,63442,1134,376499,13547,0.3,1.6,Kean,0
213,0,0,14,0.0,0.0,1,160987,0,0,-1,1,6.3,0,3,0.0,0.0,0,Jean-Philippe,0.0,0,0,2.6,497,False,20.0,135,Thigh injury - Expected back 26 Oct,2019-08-23T21:30:13.493993Z,49,0,0,0,160987.jpg,2.0,0,0,Gbamin,0.0,False,,i,8,11,0.0,4,2569,16,6008,375,0.0,0.8,Gbamin,0
214,0,0,0,,,0,102747,-1,1,-2,2,0.0,0,2,-1.0,0.5,0,Djibril,0.0,0,0,0.0,511,False,0.0,0,,,53,0,0,0,102747.jpg,0.0,0,0,Sidibé,0.2,False,,a,8,11,0.0,0,2553,152,13308,611,0.0,0.0,Sidibé,0
215,0,4,103,,,1,111931,0,0,0,0,65.6,1,2,3.8,3.3,9,Ricardo Domingos,3.8,5,1,27.8,159,False,170.6,540,,,60,0,0,0,111931.jpg,4.3,0,0,Barbosa Pereira,5.9,False,,a,9,13,42.0,26,152481,67500,146064,7754,0.6,4.3,Pereira,0
216,1,0,62,100.0,100.0,1,172850,0,0,-1,1,59.4,0,2,2.0,1.5,2,Benjamin,2.0,3,0,14.5,161,False,65.8,360,,2019-08-18T16:00:08.220647Z,54,0,0,0,172850.jpg,3.5,0,0,Chilwell,3.9,False,,a,9,13,20.0,14,68257,14458,165865,6598,0.4,2.6,Chilwell,1
217,0,2,108,,,1,37642,0,0,0,0,1.8,0,2,2.0,1.5,2,Jonny,2.0,5,0,16.9,162,False,130.0,540,,,50,0,0,0,37642.jpg,3.0,0,0,Evans,1.5,False,,a,9,13,37.0,18,71645,6097,39364,3769,0.4,3.6,Evans,0
218,0,0,21,,,0,37402,0,0,0,0,28.6,0,2,0.8,0.3,0,Christian,0.8,2,0,6.4,163,False,33.4,184,,,45,0,0,0,37402.jpg,1.7,0,0,Fuchs,0.5,False,,a,9,13,2.0,5,13956,432,15840,1927,0.2,1.1,Fuchs,0
219,1,0,120,,,1,218031,0,0,1,-1,12.9,0,2,2.8,2.3,2,Çaglar,2.8,5,0,16.2,164,False,133.6,540,,,46,0,0,0,218031.jpg,3.2,0,0,Söyüncü,5.3,False,,a,9,13,15.0,19,406305,51893,103804,9846,0.6,4.1,Söyüncü,0
220,0,0,5,100.0,100.0,0,15033,0,0,-2,2,0.0,0,2,0.2,-0.3,0,Wes,0.2,0,0,0.9,165,False,9.0,12,,2019-08-28T21:30:17.515643Z,43,0,0,0,15033.jpg,1.0,0,0,Morgan,0.9,False,,a,9,13,0.0,1,11986,1425,50490,2884,0.0,0.2,Morgan,0
221,1,5,95,,,1,101668,0,0,-1,1,45.1,1,4,7.0,6.5,2,Jamie,7.0,5,3,31.0,166,False,133.4,540,,,89,0,0,0,101668.jpg,5.3,0,0,Vardy,8.4,False,,a,9,13,135.0,32,298280,39125,431339,33112,0.8,3.6,Vardy,0
222,0,0,0,,,0,173515,0,0,-2,2,0.0,0,4,0.0,-0.5,0,Kelechi,0.0,0,0,0.0,167,False,0.0,0,,,58,0,0,0,173515.jpg,0.0,0,0,Iheanacho,0.2,False,,a,9,13,0.0,0,3631,279,16739,743,0.0,0.0,Iheanacho,0
223,0,0,99,,,1,17745,0,0,0,0,10.0,0,1,2.5,2.0,3,Kasper,2.5,5,0,14.5,168,False,134.6,540,,,50,0,0,0,17745.jpg,3.2,0,16,Schmeichel,6.5,False,,a,9,13,0.0,19,133546,17816,123870,9144,0.5,3.8,Schmeichel,0
224,0,0,0,,,0,11974,0,0,-1,1,0.0,0,1,0.0,-0.5,0,Eldin,0.0,0,0,0.0,169,False,0.0,0,,,44,0,0,0,11974.jpg,0.0,0,0,Jakupovic,0.1,False,,a,9,13,0.0,0,558,71,2569,197,0.0,0.0,Jakupovic,0
225,0,0,0,,,0,95463,-1,1,-1,1,0.0,0,1,0.0,-0.5,0,Danny,0.0,0,0,0.0,170,False,0.0,0,,,44,0,0,0,95463.jpg,0.0,0,0,Ward,0.2,False,,a,9,13,0.0,0,1163,164,4287,290,0.0,0.0,Ward,0
226,2,4,84,50.0,,1,172780,0,0,1,-1,198.6,0,3,3.6,4.3,10,James,4.8,5,1,47.9,171,False,112.2,535,Ankle injury - 50% chance of playing,2019-09-21T14:00:19.273048Z,71,0,0,0,172780.jpg,4.5,0,0,Maddison,11.4,False,,d,9,13,169.0,27,466699,50781,364370,35392,0.7,3.8,Maddison,1
227,0,0,44,,,0,201666,0,0,-1,1,47.5,0,3,2.8,2.3,2,Harvey,2.8,2,1,21.9,172,False,59.2,228,,,59,0,0,0,201666.jpg,2.4,0,0,Barnes,0.3,False,,a,9,13,110.0,12,10594,1306,11567,1066,0.5,2.0,Barnes,0
228,0,0,0,0.0,0.0,0,115858,0,0,-2,2,0.0,0,3,0.0,0.0,0,Rachid,0.0,0,0,0.0,173,False,0.0,0,Joined Fiorentina on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-18T22:00:13.300063Z,53,0,0,0,115858.jpg,0.0,0,0,Ghezzal,0.0,False,,n,9,13,0.0,0,474,5,2979,349,0.0,0.0,Ghezzal,0
229,0,0,10,,,0,51938,-1,1,-2,2,51.3,0,3,0.2,-0.3,0,Marc,0.2,1,0,7.7,174,False,10.2,87,,,53,0,0,0,51938.jpg,1.0,0,0,Albrighton,0.2,False,,a,9,13,16.0,3,4371,195,12749,862,0.0,0.6,Albrighton,1
230,0,0,8,,,0,172632,0,0,-2,2,39.3,0,3,0.8,0.3,0,Demarai,0.8,1,0,8.9,175,False,15.2,101,,,53,0,0,0,172632.jpg,1.0,0,0,Gray,0.3,False,,a,9,13,34.0,3,4678,459,23725,1254,0.2,0.6,Gray,1
231,0,3,90,100.0,100.0,1,203341,0,0,0,0,42.4,0,3,1.5,1.0,2,Wilfred,1.5,4,1,20.9,176,False,127.0,450,,2019-08-27T11:00:13.484600Z,50,0,0,0,203341.jpg,3.8,0,0,Ndidi,3.0,False,,a,9,13,39.0,19,216337,8830,139541,11776,0.3,3.8,Ndidi,0
232,0,0,0,0.0,0.0,0,61604,0,0,-1,1,0.0,0,3,0.0,0.0,0,Matty,0.0,0,0,0.0,177,False,0.0,0,Achilles injury - Unknown return date,2019-08-27T12:30:14.308742Z,44,0,0,0,61604.jpg,0.0,0,0,James,0.2,False,,i,9,13,0.0,0,5704,185,15441,814,0.0,0.0,James,0
233,0,0,0,100.0,100.0,0,155569,-1,1,-1,1,0.0,0,3,0.0,-0.5,0,Daniel,0.0,0,0,0.0,178,False,0.0,0,,2019-06-25T11:30:07.144362Z,44,0,0,0,155569.jpg,0.0,0,0,Amartey,0.3,False,,a,9,13,0.0,0,6943,1709,11373,895,0.0,0.0,Amartey,0
234,0,0,2,100.0,100.0,0,86881,-1,1,-1,1,0.0,0,3,0.2,-0.3,0,Nampalys,0.2,0,0,0.1,179,False,1.2,1,,2019-07-30T15:00:09.217034Z,44,0,0,0,86881.jpg,1.0,0,0,Mendy,0.8,False,,a,9,13,0.0,1,18065,5519,29258,3070,0.0,0.2,Mendy,0
235,1,0,63,,,1,197469,0,0,0,0,39.6,0,3,2.0,1.5,4,Hamza,2.0,3,0,15.4,180,False,71.8,303,,,45,0,0,0,197469.jpg,2.2,0,0,Choudhury,1.1,False,,a,9,13,43.0,13,65477,8103,40708,3403,0.4,2.9,Choudhury,0
236,0,0,31,,,1,168580,0,0,-4,4,53.6,0,3,1.2,0.7,2,Ayoze,1.2,3,0,17.3,265,False,42.4,330,,,61,0,0,0,168580.jpg,2.0,0,0,Pérez,3.8,False,,a,9,13,76.0,10,66403,1875,806378,17702,0.2,1.6,Pérez,0
237,0,0,0,,,0,220627,0,0,-1,1,0.0,0,2,0.0,-0.5,0,James,0.0,0,0,0.0,433,False,0.0,0,,,49,0,0,0,220627.jpg,0.0,0,0,Justin,0.1,False,,a,9,13,0.0,0,694,96,3842,292,0.0,0.0,Justin,0
238,1,2,103,,,1,166989,0,0,-1,1,141.6,1,3,4.5,4.0,2,Youri,4.5,5,1,35.6,448,False,98.6,531,,,64,0,0,0,166989.jpg,3.8,0,0,Tielemans,4.5,False,,a,9,13,116.0,23,139114,19733,214170,18810,0.7,3.6,Tielemans,0
239,0,0,0,0.0,0.0,0,13152,0,0,-1,1,0.0,0,3,0.0,0.0,0,Andy,0.0,0,0,0.0,480,False,0.0,0,Joined Rangers on loan until the end of the season on 15/8. - Expected back 01 Jul,2019-08-15T22:00:13.587784Z,44,0,0,0,13152.jpg,0.0,0,0,King,0.3,False,,n,9,13,0.0,0,12891,267,33872,1309,0.0,0.0,King,0
240,0,0,21,,,0,106837,0,0,-1,1,13.2,0,3,0.8,0.3,1,Dennis,0.8,1,0,3.6,517,False,14.4,103,,,54,0,0,0,106837.jpg,1.3,0,0,Praet,0.1,False,,a,9,13,8.0,4,1221,57,4170,208,0.1,0.7,Praet,0
241,2,3,132,100.0,100.0,1,122798,0,0,-1,1,148.2,0,2,6.7,5.7,8,Andrew,5.2,5,0,40.3,181,False,148.6,540,,2019-09-16T20:00:14.442895Z,69,0,0,0,122798.jpg,4.2,0,0,Robertson,19.6,False,,a,10,14,106.0,25,159850,33814,889922,33273,0.8,3.6,Robertson,0
242,3,2,143,,,1,169187,0,0,1,-1,311.8,1,2,7.7,6.7,7,Trent,6.2,5,1,61.6,182,True,188.6,540,,,71,0,0,0,169187.jpg,5.2,0,0,Alexander-Arnold,28.2,False,,a,10,14,115.0,31,699780,111139,412132,20278,0.9,4.4,Alexander-Arnold,2
243,0,1,107,,,1,97032,0,0,0,0,8.7,0,2,4.7,3.7,2,Virgil,3.2,5,1,23.7,183,False,153.6,540,,,65,0,0,0,97032.jpg,3.8,0,0,van Dijk,48.1,False,,a,10,14,74.0,23,475187,24425,730831,93653,0.5,3.5,van Dijk,0
244,0,0,13,,,0,171287,0,0,-2,2,11.8,0,2,1.7,0.7,1,Joseph,0.2,1,0,2.7,184,False,15.0,91,,,53,0,0,0,171287.jpg,1.5,0,0,Gomez,0.9,False,,a,10,14,0.0,3,22648,373,91097,3227,0.0,0.6,Gomez,0
245,0,1,95,,,1,60914,0,0,0,0,17.6,0,2,6.3,5.3,2,Joel,4.8,4,1,20.0,185,False,146.0,450,,,55,0,0,0,60914.jpg,4.2,0,0,Matip,5.1,False,,a,10,14,35.0,21,352408,41041,126702,17199,0.9,3.8,Matip,0
246,0,0,0,100.0,100.0,0,38454,0,0,-2,2,0.0,0,2,1.5,0.5,0,Dejan,0.0,0,0,0.0,186,False,0.0,0,,2019-08-14T10:00:15.198752Z,53,0,0,0,38454.jpg,0.0,0,0,Lovren,0.2,False,,a,10,14,0.0,0,1360,176,11651,412,0.0,0.0,Lovren,0
247,4,9,171,,,1,92217,0,0,0,0,116.9,0,4,9.3,8.3,9,Roberto,7.8,4,3,67.9,187,False,206.6,487,,,95,0,0,0,92217.jpg,7.3,0,0,Firmino,13.3,False,,a,10,14,356.0,44,483474,79578,375948,20301,0.8,4.6,Firmino,0
248,1,3,51,50.0,25.0,0,152760,-1,1,-2,2,28.6,0,4,1.0,0.2,0,Divock,0.5,3,1,10.2,188,False,46.6,125,Ankle injury - 50% chance of playing,2019-09-14T13:30:10.426607Z,53,0,0,0,152760.jpg,3.8,0,0,Origi,3.3,False,,d,10,14,27.0,15,316308,847,439917,26472,0.1,2.8,Origi,0
249,0,0,7,0.0,0.0,0,116535,0,0,-2,2,0.0,0,1,0.0,0.0,0,Alisson,0.0,0,0,0.6,189,False,5.6,38,Calf injury - Unknown return date,2019-08-09T21:00:16.736264Z,58,0,0,0,116535.jpg,1.0,0,2,Ramses Becker,5.8,False,,i,10,14,0.0,1,14300,1261,1447470,16777,0.0,0.2,Alisson,0
250,0,0,0,0.0,0.0,0,66797,0,0,0,0,0.0,0,1,0.0,0.0,0,Simon,0.0,0,0,0.0,190,False,0.0,0,Joined Club Brugge on a permanent deal on 5/8,2019-08-05T14:30:10.321194Z,45,0,0,0,66797.jpg,0.0,0,0,Mignolet,0.0,False,,u,10,14,0.0,0,265,16,2272,86,0.0,0.0,Mignolet,0
251,3,7,143,,,2,118748,0,0,0,0,163.6,2,3,10.3,9.3,5,Mohamed,8.8,4,4,68.0,191,True,214.8,528,,,125,0,0,0,118748.jpg,8.3,0,0,Salah,42.1,False,,a,10,14,302.0,50,743153,73146,754287,42065,0.7,4.0,Salah,0
252,1,6,129,75.0,,2,110979,0,0,1,-1,154.5,2,3,8.5,7.5,2,Sadio,7.0,3,4,54.4,192,True,206.4,426,Dead leg - 75% chance of playing,2019-09-22T20:00:17.288665Z,116,0,0,0,110979.jpg,7.0,0,0,Mané,21.4,False,,d,10,14,183.0,42,899365,63798,510007,95956,0.6,3.6,Mané,0
253,0,0,37,,,0,81880,0,0,-2,2,34.9,0,3,2.5,1.5,0,Alex,1.0,3,0,11.0,193,False,33.0,194,,,63,0,0,0,81880.jpg,1.5,0,0,Oxlade-Chamberlain,0.4,False,,a,10,14,42.0,6,9444,623,22991,1531,0.2,1.0,Chamberlain,0
254,0,0,6,25.0,100.0,0,68312,0,0,-2,2,1.5,0,3,2.0,1.0,0,Xherdan,0.5,0,0,1.1,194,False,1.8,11,Calf injury - 25% chance of playing,2019-09-25T09:00:17.914508Z,63,0,0,0,68312.jpg,1.0,0,0,Shaqiri,0.3,False,,d,10,14,8.0,2,4749,350,20049,1025,0.1,0.3,Shaqiri,0
